"customer_id","Cluster","IsChurned","TotalSpent","Frequency","Recency","AvgOrderValue","OrdersPerMonth","LastPurchaseDate"
15073,"2",0,1043.41,3,9.0875,347.803333333333,1.5,2011-11-30 10:44:00
15074,"2",1,748.87,1,104.920138888889,748.87,1,2011-08-26 14:45:00
15075,"2",0,773.03,1,77.0159722222222,773.03,1,2011-09-23 12:27:00
15076,"2",1,880.85,1,172.185416666667,880.85,1,2011-06-20 08:23:00
15078,"1",0,9743.11,32,6.88125,304.4721875,2.46153846153846,2011-12-02 15:41:00
15079,"2",1,895.61,4,212.003472222222,223.9025,1.33333333333333,2011-05-11 12:45:00
15081,"3",0,504.8,5,21.8208333333333,100.96,1,2011-11-17 17:08:00
15083,"3",1,88.2,1,256.022222222222,88.2,1,2011-03-28 12:18:00
15087,"3",1,306.94,1,281.094444444444,306.94,1,2011-03-03 10:34:00
15088,"2",0,1160.07,2,20.9833333333333,580.035,1,2011-11-18 13:14:00
15089,"1",0,2420.84,6,9.84652777777778,403.473333333333,1.5,2011-11-29 16:31:00
15090,"2",1,381.32,1,307.949305555556,381.32,1,2011-02-04 14:03:00
15091,"2",0,480.71,1,67.0020833333333,480.71,1,2011-10-03 12:47:00
15092,"3",1,457.81,2,214.944444444444,228.905,1,2011-05-08 14:10:00
15093,"1",0,4597.02,6,17.9868055555556,766.17,1,2011-11-21 13:09:00
15095,"2",1,1370.6,4,103.034027777778,342.65,1.33333333333333,2011-08-28 12:01:00
15096,"3",0,219.39,1,42.0993055555556,219.39,1,2011-10-28 10:27:00
15097,"2",0,248.08,1,3.94930555555556,248.08,1,2011-12-05 14:03:00
15098,"1",1,39916.5,3,181.886805555556,13305.5,3,2011-06-10 15:33:00
15099,"2",0,410.48,1,83.9840277777778,410.48,1,2011-09-16 13:13:00
15100,"3",1,876,3,333.09375,292,1.5,2011-01-10 10:35:00
15101,"3",0,317.53,2,8.10555555555556,158.765,1,2011-12-01 10:18:00
15103,"2",0,703.36,2,30.9145833333333,351.68,1,2011-11-08 14:53:00
15104,"2",1,1027.44,2,196.014583333333,513.72,1,2011-05-27 12:29:00
15105,"1",0,2298.93,7,17.8305555555556,328.418571428571,1.75,2011-11-21 16:54:00
15106,"1",0,1422.52,5,17.1486111111111,284.504,1,2011-11-22 09:16:00
15107,"3",1,319.5,6,310.919444444444,53.25,2,2011-02-01 14:46:00
15108,"2",1,1300.25,4,141.101388888889,325.0625,1.33333333333333,2011-07-21 10:24:00
15109,"2",1,484.95,1,245.119444444444,484.95,1,2011-04-08 09:58:00
15110,"2",0,996.1,4,23.0652777777778,249.025,1,2011-11-16 11:16:00
15111,"2",0,1567.48,3,28.8277777777778,522.493333333333,1,2011-11-10 16:58:00
15113,"1",0,3609.33,3,9.18541666666667,1203.11,1.5,2011-11-30 08:23:00
15114,"1",0,2760.56,10,29.90625,276.056,1.25,2011-11-09 15:05:00
15115,"2",0,340.11,1,17.9104166666667,340.11,1,2011-11-21 14:59:00
15116,"2",0,1352.75,4,17.0173611111111,338.1875,1,2011-11-22 12:25:00
15117,"1",0,1551.78,5,14.1930555555556,310.356,1.25,2011-11-25 08:12:00
15118,"3",1,244.8,1,133.913888888889,244.8,1,2011-07-28 14:54:00
15119,"3",1,266.4,1,245.154166666667,266.4,1,2011-04-08 09:08:00
15120,"2",1,358.82,1,133.126388888889,358.82,1,2011-07-29 09:48:00
15121,"2",0,457.72,2,49.9159722222222,228.86,1,2011-10-20 14:51:00
15122,"2",1,1633.78,3,113.834722222222,544.593333333333,1,2011-08-17 16:48:00
15123,"1",0,2199.31,2,6.98472222222222,1099.655,1,2011-12-02 13:12:00
15124,"3",0,184.19,2,22.1118055555556,92.095,1,2011-11-17 10:09:00
15125,"1",0,11528.48,15,24.9534722222222,768.565333333333,1.875,2011-11-14 13:57:00
15127,"2",0,406.53,1,65.0972222222222,406.53,1,2011-10-05 10:30:00
15128,"1",0,1471,4,59.9555555555556,367.75,1,2011-10-10 13:54:00
15129,"1",0,3447.4,11,49.9236111111111,313.4,1.57142857142857,2011-10-20 14:40:00
15130,"2",1,330.11,1,169.107638888889,330.11,1,2011-06-23 10:15:00
15132,"2",0,977.93,5,17.8194444444444,195.586,1,2011-11-21 17:10:00
15133,"2",1,982.42,3,127.0875,327.473333333333,1,2011-08-04 10:44:00
15134,"1",0,1387.99,8,14.1631944444444,173.49875,1.14285714285714,2011-11-25 08:55:00
15135,"3",1,139.05,1,238.731944444444,139.05,1,2011-04-14 19:16:00
15136,"1",0,1286.7,4,2.01666666666667,321.675,1.33333333333333,2011-12-07 12:26:00
15139,"3",1,178.96,2,239.049305555556,89.48,1,2011-04-14 11:39:00
15140,"1",0,2354.25,7,51.9465277777778,336.321428571429,1.16666666666667,2011-10-18 14:07:00
15142,"2",0,498.74,1,45.9993055555556,498.74,1,2011-10-24 12:51:00
15143,"3",1,259.45,1,225.032638888889,259.45,1,2011-04-28 12:03:00
15144,"1",0,6580.44,17,7.90138888888889,387.084705882353,1.88888888888889,2011-12-01 15:12:00
15145,"2",0,1194.73,4,3.81180555555556,298.6825,1.33333333333333,2011-12-05 17:21:00
15146,"2",1,1327.16,2,164.028472222222,663.58,1,2011-06-28 12:09:00
15147,"2",1,623.5,1,239.870138888889,623.5,1,2011-04-13 15:57:00
15148,"2",0,301.29,1,10.1868055555556,301.29,1,2011-11-29 08:21:00
15149,"2",1,520.8,1,133.077777777778,520.8,1,2011-07-29 10:58:00
15150,"1",0,5314.47,10,16.9986111111111,531.447,1.66666666666667,2011-11-22 12:52:00
15152,"1",0,4745.69,13,9.0125,365.053076923077,2.16666666666667,2011-11-30 12:32:00
15153,"2",0,329.25,1,30.8201388888889,329.25,1,2011-11-08 17:09:00
15154,"2",0,296.42,1,74.8645833333333,296.42,1,2011-09-25 16:05:00
15156,"2",0,961.49,3,0.769444444444444,320.496666666667,1.5,2011-12-08 18:22:00
15157,"1",0,1936.07,3,3.05694444444444,645.356666666667,1,2011-12-06 11:28:00
15158,"2",0,401.4,1,44.95625,401.4,1,2011-10-25 13:53:00
15159,"1",0,18641.01,30,1.03125,621.367,2.5,2011-12-08 12:05:00
15160,"3",1,158.16,1,356.940972222222,158.16,1,2010-12-17 14:15:00
15163,"2",0,304.47,2,17.9861111111111,152.235,1,2011-11-21 13:10:00
15164,"2",0,843.05,3,68.03125,281.016666666667,1,2011-10-02 12:05:00
15165,"2",1,487.75,1,372.949305555556,487.75,1,2010-12-01 14:03:00
15167,"3",1,163,1,320.00625,163,1,2011-01-23 12:41:00
15168,"3",0,106.56,1,25.0583333333333,106.56,1,2011-11-14 11:26:00
15171,"3",1,1289.5,1,330.884722222222,1289.5,1,2011-01-12 15:36:00
15172,"1",0,1624.05,5,8.04097222222222,324.81,1,2011-12-01 11:51:00
15174,"3",1,135.75,1,322.155555555556,135.75,1,2011-01-21 09:06:00
15175,"2",0,224.14,1,71.0548611111111,224.14,1,2011-09-29 11:31:00
15178,"3",1,40.5,1,259.901388888889,40.5,1,2011-03-24 15:12:00
15179,"1",0,2206.95,5,17.9979166666667,441.39,1.25,2011-11-21 12:53:00
15180,"3",1,87.5,1,366.911805555556,87.5,1,2010-12-07 14:57:00
15181,"2",0,689.48,3,65.9527777777778,229.826666666667,1,2011-10-04 13:58:00
15182,"2",1,622.85,2,153.967361111111,311.425,1,2011-07-08 13:37:00
15184,"2",0,406.76,2,28.9645833333333,203.38,1,2011-11-10 13:41:00
15185,"2",0,310.62,1,69.9472222222222,310.62,1,2011-09-30 14:06:00
15186,"2",0,411.41,2,13.9111111111111,205.705,1,2011-11-25 14:58:00
15187,"1",0,4777.18,16,1.0375,298.57375,2,2011-12-08 11:56:00
15189,"1",0,16225.39,41,0.977777777777778,395.741219512195,3.41666666666667,2011-12-08 13:22:00
15192,"2",1,1044.32,3,119.047916666667,348.106666666667,1,2011-08-12 11:41:00
15193,"2",0,499.32,1,60.1854166666667,499.32,1,2011-10-10 08:23:00
15194,"1",0,7616.53,15,2.90277777777778,507.768666666667,1.5,2011-12-06 15:10:00
15195,"2",0,3861,1,2.02083333333333,3861,1,2011-12-07 12:20:00
15197,"2",0,1079.61,3,10.1180555555556,359.87,1,2011-11-29 10:00:00
15198,"3",1,193.64,2,91.9222222222222,96.82,1,2011-09-08 14:42:00
15199,"3",0,1268.7,4,58.9013888888889,317.175,1,2011-10-11 15:12:00
15201,"2",0,1236.54,5,86.9145833333333,247.308,1.25,2011-09-13 14:53:00
15203,"1",0,1827.8,6,25.1902777777778,304.633333333333,1,2011-11-14 08:16:00
15204,"3",1,316.58,1,356.959027777778,316.58,1,2010-12-17 13:49:00
15205,"2",0,653.24,2,84.7180555555556,326.62,1,2011-09-15 19:36:00
15206,"3",0,420.3,4,9.96458333333333,105.075,1,2011-11-29 13:41:00
15208,"2",0,870.12,5,0.809722222222222,174.024,1,2011-12-08 17:24:00
15210,"2",1,331.18,1,224.860416666667,331.18,1,2011-04-28 16:11:00
15211,"2",0,894.41,2,59.9715277777778,447.205,1,2011-10-10 13:31:00
15212,"3",1,101.8,1,240.961805555556,101.8,1,2011-04-12 13:45:00
15213,"3",1,328.35,2,318.020138888889,164.175,2,2011-01-25 12:21:00
15214,"1",0,1661.44,8,1.02986111111111,207.68,1.33333333333333,2011-12-08 12:07:00
15215,"2",0,734.94,3,46.0479166666667,244.98,1.5,2011-10-24 11:41:00
15216,"3",1,96.6,1,87.0479166666667,96.6,1,2011-09-13 11:41:00
15218,"1",0,5756.89,11,10.0430555555556,523.353636363636,1.22222222222222,2011-11-29 11:48:00
15219,"3",1,305.75,1,175.828472222222,305.75,1,2011-06-16 16:57:00
15220,"1",0,1778.96,6,51.0076388888889,296.493333333333,1,2011-10-19 12:39:00
15221,"3",1,403.25,1,365.9875,403.25,1,2010-12-08 13:08:00
15222,"3",1,585,1,318.199305555556,585,1,2011-01-25 08:03:00
15223,"2",1,755.75,2,225.054861111111,377.875,2,2011-04-28 11:31:00
15224,"3",1,322.08,2,357.908333333333,161.04,2,2010-12-16 15:02:00
15225,"2",1,409.4,1,233.915972222222,409.4,1,2011-04-19 14:51:00
15226,"3",1,154.41,1,310.047916666667,154.41,1,2011-02-02 11:41:00
15227,"2",0,1219.4,5,36.0354166666667,243.88,1.25,2011-11-03 11:59:00
15228,"1",0,3386.71,4,65.9541666666667,846.6775,1,2011-10-04 13:56:00
15230,"2",1,429.6,2,238.924305555556,214.8,2,2011-04-14 14:39:00
15232,"2",1,612.06,2,112.849305555556,306.03,1,2011-08-18 16:27:00
15234,"3",1,197,1,276.164583333333,197,1,2011-03-08 08:53:00
15235,"1",1,2247.51,12,217.129166666667,187.2925,2.4,2011-05-06 09:44:00
15236,"3",1,321.05,1,298.081944444444,321.05,1,2011-02-14 10:52:00
15237,"1",0,1412.32,4,1.12777777777778,353.08,1,2011-12-08 09:46:00
15238,"2",0,1071.99,3,28.9319444444444,357.33,1,2011-11-10 14:28:00
15239,"2",0,780.59,2,9.94166666666667,390.295,1,2011-11-29 14:14:00
15240,"1",0,1706.57,5,44.125,341.314,1,2011-10-26 09:50:00
15241,"1",0,1756.44,8,66.15625,219.555,1.14285714285714,2011-10-04 09:05:00
15243,"2",0,316.68,1,73.9430555555556,316.68,1,2011-09-26 14:12:00
15244,"2",0,631.57,2,64.9798611111111,315.785,1,2011-10-05 13:19:00
15245,"1",1,2515.84,3,133.745833333333,838.613333333333,1,2011-07-28 18:56:00
15246,"2",1,514.15,2,237.920138888889,257.075,1,2011-04-15 14:45:00
15247,"3",1,356,1,121.998611111111,356,1,2011-08-09 12:52:00
15249,"1",0,6688.46,13,31.0451388888889,514.496923076923,1.625,2011-11-08 11:45:00
15251,"1",0,10484.99,11,8.90833333333333,953.180909090909,1.375,2011-11-30 15:02:00
15252,"2",0,740.78,2,35.9722222222222,370.39,1,2011-11-03 13:30:00
15253,"2",0,918.2,5,15.8527777777778,183.64,1.66666666666667,2011-11-23 16:22:00
15254,"2",1,300.36,1,126.906944444444,300.36,1,2011-08-04 15:04:00
15255,"2",0,890.85,1,66.0048611111111,890.85,1,2011-10-04 12:43:00
15256,"3",1,98.45,1,148.04375,98.45,1,2011-07-14 11:47:00
15257,"3",1,317.15,1,282.994444444444,317.15,1,2011-03-01 12:58:00
15258,"2",1,623.16,2,168.013888888889,311.58,1,2011-06-24 12:30:00
15260,"1",1,1810.77,7,99.9548611111111,258.681428571429,1.16666666666667,2011-08-31 13:55:00
15261,"2",1,254.82,1,134.895833333333,254.82,1,2011-07-27 15:20:00
15262,"3",1,178.95,1,323.023611111111,178.95,1,2011-01-20 12:16:00
15263,"3",1,156.51,1,106.1,156.51,1,2011-08-25 10:26:00
15264,"2",0,393.74,1,63.9590277777778,393.74,1,2011-10-06 13:49:00
15265,"2",1,1506.12,2,150.919444444444,753.06,1,2011-07-11 14:46:00
15266,"3",1,119.3,1,337.965277777778,119.3,1,2011-01-05 13:40:00
15267,"2",0,1717.36,5,21.86875,343.472,1.25,2011-11-17 15:59:00
15269,"3",0,408.8,1,23.1375,408.8,1,2011-11-16 09:32:00
15270,"1",0,2379.49,7,15.1430555555556,339.927142857143,1.75,2011-11-24 09:24:00
15271,"1",0,2507.07,15,6.94375,167.138,1.5,2011-12-02 14:11:00
15272,"2",0,721.94,2,56.99375,360.97,1,2011-10-13 12:59:00
15274,"2",0,716.57,2,3.82847222222222,358.285,1,2011-12-05 16:57:00
15275,"2",0,615.14,1,37.0625,615.14,1,2011-11-02 11:20:00
15276,"2",0,135.31,1,65.8409722222222,135.31,1,2011-10-04 16:39:00
15277,"2",0,255.9,1,46.1125,255.9,1,2011-10-24 10:08:00
15279,"3",1,290.51,1,354.084722222222,290.51,1,2010-12-20 10:48:00
15280,"3",1,113.12,1,171.816666666667,113.12,1,2011-06-20 17:14:00
15281,"1",0,2332.15,9,58.1527777777778,259.127777777778,1.5,2011-10-12 09:10:00
15286,"3",0,240.55,1,49.0708333333333,240.55,1,2011-10-21 11:08:00
15287,"2",0,486.69,2,21.8861111111111,243.345,1,2011-11-17 15:34:00
15288,"1",0,2306.52,5,42.8277777777778,461.304,1,2011-10-27 16:58:00
15289,"2",0,939.78,3,28.9590277777778,313.26,1,2011-11-10 13:49:00
15290,"1",0,7943.22,18,4.04930555555556,441.29,1.5,2011-12-05 11:39:00
15291,"1",0,4668.3,15,25.075,311.22,2.14285714285714,2011-11-14 11:02:00
15292,"3",1,180.94,1,200.909722222222,180.94,1,2011-05-22 15:00:00
15296,"1",0,3672.86,6,50.04375,612.143333333333,1.2,2011-10-20 11:47:00
15297,"2",0,641.94,3,9.84583333333333,213.98,1.5,2011-11-29 16:32:00
15298,"1",0,4799.9,12,1.81458333333333,399.991666666667,1.33333333333333,2011-12-07 17:17:00
15299,"1",0,4507.01,7,66.9381944444444,643.858571428572,1.75,2011-10-03 14:19:00
15300,"2",0,496.44,1,63.8208333333333,496.44,1,2011-10-06 17:08:00
15301,"1",0,5070.35,12,50.1201388888889,422.529166666667,1.33333333333333,2011-10-20 09:57:00
15303,"2",1,574.02,1,289.952083333333,574.02,1,2011-02-22 13:59:00
15304,"3",0,694.4,8,60.1020833333333,86.8,1.14285714285714,2011-10-10 10:23:00
15306,"2",0,1174.35,3,63.9958333333333,391.45,1,2011-10-06 12:56:00
15307,"3",1,205.3,1,95.05,205.3,1,2011-09-05 11:38:00
15308,"3",1,310.47,1,273.9875,310.47,1,2011-03-10 13:08:00
15311,"1",0,60767.9,91,0.0347222222222222,667.779120879121,7,2011-12-09 12:00:00
15312,"2",0,924.85,4,74.9861111111111,231.2125,1,2011-09-25 13:10:00
15313,"3",1,52,1,109.866666666667,52,1,2011-08-21 16:02:00
15314,"2",1,327.97,1,198.924305555556,327.97,1,2011-05-24 14:39:00
15315,"2",0,570.5,2,63.9993055555556,285.25,1,2011-10-06 12:51:00
15316,"3",1,165,1,326.052777777778,165,1,2011-01-17 11:34:00
15318,"2",0,312.62,1,3.05555555555556,312.62,1,2011-12-06 11:30:00
15319,"3",1,204.5,1,283.001388888889,204.5,1,2011-03-01 12:48:00
15320,"2",0,267.13,1,43.9743055555556,267.13,1,2011-10-26 13:27:00
15321,"1",0,2748.31,3,70.1319444444444,916.103333333333,1.5,2011-09-30 09:40:00
15322,"2",0,679.68,1,85.1361111111111,679.68,1,2011-09-15 09:34:00
15325,"2",1,162.29,1,103.038194444444,162.29,1,2011-08-28 11:55:00
15326,"2",1,311.71,1,333.05,311.71,1,2011-01-10 11:38:00
15327,"3",0,208.75,1,52.0381944444444,208.75,1,2011-10-18 11:55:00
15329,"2",0,1049.7,3,38.8847222222222,349.9,1,2011-10-31 15:36:00
15330,"2",0,714.96,2,31.7916666666667,357.48,1,2011-11-07 17:50:00
15332,"2",1,1661.06,4,365.921527777778,415.265,4,2010-12-08 14:43:00
15333,"2",1,1028.56,1,207.974305555556,1028.56,1,2011-05-15 13:27:00
15334,"2",1,351.67,3,156.061111111111,117.223333333333,1.5,2011-07-06 11:22:00
15335,"2",0,173.97,1,53,173.97,1,2011-10-17 12:50:00
15339,"2",0,574.07,2,65.9993055555556,287.035,1,2011-10-04 12:51:00
15341,"2",0,2020.52,1,80.1319444444444,2020.52,1,2011-09-20 09:40:00
15342,"2",1,406.09,1,129.104861111111,406.09,1,2011-08-02 10:19:00
15343,"2",0,364.5,1,86.9548611111111,364.5,1,2011-09-13 13:55:00
15344,"2",0,563.94,3,0.0868055555555556,187.98,1,2011-12-09 10:45:00
15345,"2",0,393.54,1,45.0569444444444,393.54,1,2011-10-25 11:28:00
15346,"3",1,252.42,1,332.063888888889,252.42,1,2011-01-11 11:18:00
15347,"3",1,201.6,1,365.892361111111,201.6,1,2010-12-08 15:25:00
15348,"3",0,158.04,1,71.98125,158.04,1,2011-09-28 13:17:00
15349,"2",1,473.81,2,157.863888888889,236.905,1,2011-07-04 16:06:00
15350,"3",1,115.65,1,372.970138888889,115.65,1,2010-12-01 13:33:00
15351,"1",0,1960.11,7,11.9986111111111,280.015714285714,1.75,2011-11-27 12:52:00
15353,"2",1,777.02,2,254.024305555556,388.51,1,2011-03-30 12:15:00
15355,"3",0,277.05,2,28.9625,138.525,1,2011-11-10 13:44:00
15356,"1",0,2766.5,10,30.9854166666667,276.65,1.11111111111111,2011-11-08 13:11:00
15358,"1",0,8347.2,22,4.15694444444444,379.418181818182,1.69230769230769,2011-12-05 09:04:00
15360,"2",0,427.93,1,39.1354166666667,427.93,1,2011-10-31 09:35:00
15361,"3",1,418.92,1,361.123611111111,418.92,1,2010-12-13 09:52:00
15363,"3",1,326,1,372.015277777778,326,1,2010-12-02 12:28:00
15364,"2",1,913.19,2,95.1277777777778,456.595,1,2011-09-05 09:46:00
15365,"1",0,2314.32,7,25.18125,330.617142857143,2.33333333333333,2011-11-14 08:29:00
15366,"2",0,602.51,2,74.9090277777778,301.255,1,2011-09-25 15:01:00
15367,"1",0,1877.59,4,56.9423611111111,469.3975,1.33333333333333,2011-10-13 14:13:00
15368,"3",0,446.94,1,20.9222222222222,446.94,1,2011-11-18 14:42:00
15370,"1",0,2386.05,7,40.0777777777778,340.864285714286,1.16666666666667,2011-10-30 10:58:00
15372,"2",1,2007.4,1,136.840972222222,2007.4,1,2011-07-25 16:39:00
15373,"1",0,2415.91,12,7.90625,201.325833333333,1.33333333333333,2011-12-01 15:05:00
15374,"3",1,168,1,128.11875,168,1,2011-08-03 09:59:00
15376,"2",0,1233.36,3,39.9069444444444,411.12,1,2011-10-30 15:04:00
15379,"1",1,3703.29,7,168.984027777778,529.041428571429,1.4,2011-06-23 13:13:00
15380,"2",0,1690.26,5,8.02569444444444,338.052,1,2011-12-01 12:13:00
15381,"3",1,596.85,2,213.038194444444,298.425,1,2011-05-10 11:55:00
15382,"1",0,5955.71,6,14.0777777777778,992.618333333333,1.2,2011-11-25 10:58:00
15384,"2",1,642.41,2,169.078472222222,321.205,1,2011-06-23 10:57:00
15385,"2",0,316.88,1,39.9020833333333,316.88,1,2011-10-30 15:11:00
15386,"2",1,394.14,1,185.960416666667,394.14,1,2011-06-06 13:47:00
15388,"3",1,140.54,1,269.95625,140.54,1,2011-03-14 13:53:00
15389,"3",1,500,1,171.855555555556,500,1,2011-06-20 16:18:00
15392,"1",0,1535.53,4,4.07569444444444,383.8825,1,2011-12-05 11:01:00
15393,"3",0,231.86,2,15.8347222222222,115.93,1,2011-11-23 16:48:00
15394,"1",0,2183.54,4,9.04236111111111,545.885,1,2011-11-30 11:49:00
15395,"3",1,107.45,1,325.006944444444,107.45,1,2011-01-18 12:40:00
15396,"2",1,288.18,1,112.079166666667,288.18,1,2011-08-19 10:56:00
15397,"3",1,94,1,289.142361111111,94,1,2011-02-23 09:25:00
15398,"2",0,1345.53,2,15.8354166666667,672.765,1,2011-11-23 16:47:00
15399,"2",0,815.77,3,0.990277777777778,271.923333333333,1,2011-12-08 13:04:00
15400,"3",1,716.2,5,91.9534722222222,143.24,1.25,2011-09-08 13:57:00
15402,"2",1,626.77,2,148.022916666667,313.385,1,2011-07-14 12:17:00
15405,"3",1,349.1,1,188.920833333333,349.1,1,2011-06-03 14:44:00
15406,"2",0,510.71,2,30.9777777777778,255.355,1,2011-11-08 13:22:00
15407,"2",0,1056.44,4,33.0381944444444,264.11,1,2011-11-06 11:55:00
15408,"2",1,267.18,1,263.908333333333,267.18,1,2011-03-20 15:02:00
15410,"1",0,3450.84,8,83.91875,431.355,1.33333333333333,2011-09-16 14:47:00
15411,"2",0,1358.88,4,25.8965277777778,339.72,1,2011-11-13 15:19:00
15412,"3",1,190.53,1,170.893055555556,190.53,1,2011-06-21 15:24:00
15414,"2",0,774.9,3,9.125,258.3,1.5,2011-11-30 09:50:00
15415,"2",1,572.81,1,312.942361111111,572.81,1,2011-01-30 14:13:00
15416,"1",0,3984.32,4,64.1333333333333,996.08,1,2011-10-06 09:38:00
15417,"2",0,508.8,1,84.8916666666667,508.8,1,2011-09-15 15:26:00
15419,"3",0,135.86,1,24.14375,135.86,1,2011-11-15 09:23:00
15421,"2",0,950.36,4,58.1458333333333,237.59,1.33333333333333,2011-10-12 09:20:00
15422,"3",1,97.7,2,322.85625,48.85,2,2011-01-20 16:17:00
15423,"3",1,43.5,1,37.9506944444444,43.5,1,2011-11-01 14:01:00
15424,"2",1,383.34,2,253.991666666667,191.67,2,2011-03-30 13:02:00
15426,"1",0,1447.39,5,18.8847222222222,289.478,1.66666666666667,2011-11-20 15:36:00
15427,"1",0,1483.14,3,32.93125,494.38,1.5,2011-11-06 14:29:00
15428,"3",1,93.78,1,14.8305555555556,93.78,1,2011-11-24 16:54:00
15429,"2",0,397.35,2,26.0152777777778,198.675,1,2011-11-13 12:28:00
15432,"3",0,171.19,1,22.8472222222222,171.19,1,2011-11-16 16:30:00
15433,"2",1,533.3,2,213.086805555556,266.65,1,2011-05-10 10:45:00
15434,"2",0,1041.48,5,7.97013888888889,208.296,1.25,2011-12-01 13:33:00
15435,"2",0,149.29,1,21.8409722222222,149.29,1,2011-11-17 16:39:00
15436,"1",0,1122.53,3,11.8645833333333,374.176666666667,1,2011-11-27 16:05:00
15437,"2",1,200.16,1,261.985416666667,200.16,1,2011-03-22 13:11:00
15438,"3",1,156.58,1,130.938194444444,156.58,1,2011-07-31 14:19:00
15440,"2",0,383.68,3,54.0236111111111,127.893333333333,1,2011-10-16 12:16:00
15442,"3",1,594,1,248.018055555556,594,1,2011-04-05 12:24:00
15443,"1",0,3236.91,7,1.09027777777778,462.415714285714,1.16666666666667,2011-12-08 10:40:00
15444,"1",0,1418.26,2,8.80069444444444,709.13,1,2011-11-30 17:37:00
15445,"3",1,113.5,1,263.905555555556,113.5,1,2011-03-20 15:06:00
15447,"3",1,155.17,1,330.058333333333,155.17,1,2011-01-13 11:26:00
15448,"2",1,494.64,1,312.088888888889,494.64,1,2011-01-31 10:42:00
15449,"2",0,974.52,3,25.9083333333333,324.84,1,2011-11-13 15:02:00
15450,"2",0,429.84,1,29.81875,429.84,1,2011-11-09 17:11:00
15452,"2",0,538.73,3,29.0256944444444,179.576666666667,1,2011-11-10 12:13:00
15453,"1",0,1388.37,7,1.07708333333333,198.338571428571,1.16666666666667,2011-12-08 10:59:00
15454,"3",1,179.1,1,361.936805555556,179.1,1,2010-12-12 14:21:00
15456,"2",1,447.22,3,282.957638888889,149.073333333333,1.5,2011-03-01 13:51:00
15457,"2",1,237.07,1,261.888194444444,237.07,1,2011-03-22 15:31:00
15458,"3",0,161.64,1,24.9875,161.64,1,2011-11-14 13:08:00
15460,"2",1,216.76,1,353.8625,216.76,1,2010-12-20 16:08:00
15462,"3",1,234.6,3,93.9854166666667,78.2,1,2011-09-06 13:11:00
15463,"3",0,126.14,1,28.9951388888889,126.14,1,2011-11-10 12:57:00
15464,"2",1,1048.85,1,337.870833333333,1048.85,1,2011-01-05 15:56:00
15465,"1",0,7354.62,18,19.1104166666667,408.59,1.8,2011-11-20 10:11:00
15466,"2",0,334.53,1,84.9458333333333,334.53,1,2011-09-15 14:08:00
15467,"2",0,524.88,3,8.93958333333333,174.96,1.5,2011-11-30 14:17:00
15468,"2",0,467.51,2,50.9590277777778,233.755,2,2011-10-19 13:49:00
15469,"2",0,538.55,2,49.8534722222222,269.275,1,2011-10-20 16:21:00
15471,"2",0,469.48,1,1.94305555555556,469.48,1,2011-12-07 14:12:00
15472,"2",1,371.56,1,112.897916666667,371.56,1,2011-08-18 15:17:00
15473,"2",0,1771.2,7,13.8993055555556,253.028571428571,3.5,2011-11-25 15:15:00
15475,"2",0,454.11,1,76.8958333333333,454.11,1,2011-09-23 15:20:00
15478,"2",0,1441.42,2,39.9381944444444,720.71,2,2011-10-30 14:19:00
15480,"2",1,905.5,1,115.929166666667,905.5,1,2011-08-15 14:32:00
15482,"1",0,11054.96,12,15.0861111111111,921.246666666667,2.4,2011-11-24 10:46:00
15483,"2",1,233.81,4,160.988194444444,58.4525,2,2011-07-01 13:07:00
15484,"1",0,3594.31,4,0.907638888888889,898.5775,1,2011-12-08 15:03:00
15485,"1",0,2575,3,29.9298611111111,858.333333333333,1,2011-11-09 14:31:00
15488,"3",1,91.32,1,92.1104166666667,91.32,1,2011-09-08 10:11:00
15489,"2",0,1134.28,3,22.1645833333333,378.093333333333,1,2011-11-17 08:53:00
15491,"1",1,3100.09,6,94.8708333333333,516.681666666667,1.2,2011-09-05 15:56:00
15492,"2",0,659.46,2,27.9145833333333,329.73,1,2011-11-11 14:53:00
15493,"1",0,2001.8,5,32.0319444444444,400.36,1.25,2011-11-07 12:04:00
15494,"1",0,1299.23,2,20.9159722222222,649.615,1,2011-11-18 14:51:00
15497,"2",0,1262.2,2,17.0409722222222,631.1,1,2011-11-22 11:51:00
15498,"1",0,13316.4,27,2.00138888888889,493.2,2.45454545454545,2011-12-07 12:48:00
15500,"2",0,1131.56,4,7.96041666666667,282.89,1.33333333333333,2011-12-01 13:47:00
15502,"1",0,10384.93,12,15.0013888888889,865.410833333333,2,2011-11-24 12:48:00
15503,"2",1,147.09,1,362.078472222222,147.09,1,2010-12-12 10:57:00
15504,"3",1,52.83,1,80.9618055555556,52.83,1,2011-09-19 13:45:00
15505,"1",0,3610.96,5,52.2041666666667,722.192,1.25,2011-10-18 07:56:00
15506,"2",0,979.26,3,22.0270833333333,326.42,1,2011-11-17 12:11:00
15507,"2",1,492.36,1,171.063194444444,492.36,1,2011-06-21 11:19:00
15508,"2",1,1000.27,6,188.879861111111,166.711666666667,2,2011-06-03 15:43:00
15510,"3",1,250,1,330.027777777778,250,1,2011-01-13 12:10:00
15511,"2",0,909.23,5,11.1298611111111,181.846,1.66666666666667,2011-11-28 09:43:00
15512,"3",1,121,2,155.104166666667,60.5,1,2011-07-07 10:20:00
15513,"1",0,14758.22,19,32.9263888888889,776.748421052632,1.9,2011-11-06 14:36:00
